state,cluster,corr,members,window
IN,13,0.6742100309297225,"['Mouth Breathing', 'Flatulence', 'Fasciculation', 'Paresthesia', 'Pallor', 'Oliguria']",2007-04
KS,2,0.6395085800198629,"['Hiccup', 'Encopresis']",2007-04
KY,16,0.7222769948334714,"['Hypercapnia', 'Ecchymosis', 'Chorea', 'Fever']",2007-04
LA,18,0.8116520478114373,"['Headache', 'Mental Retardation']",2007-04
MA,8,0.7489506100359972,"['Motion Sickness', 'Encopresis', 'Edema']",2007-04
MD,14,0.6298652802666665,"['Pain', 'Snoring', 'Blindness', 'Illusions', 'Anorexia', 'Oliguria', 'Fever']",2007-04
ME,2,0.6947585312168796,"['Low Back Pain', 'Heartburn', 'Flushing', 'Dyslexia', 'Torticollis', 'Stupor', 'Seizures']",2007-04
MI,16,0.6276048582698738,"['Asthenia', 'Paresthesia', 'Pelvic Pain', 'Arthralgia', 'Edema', 'Muscle Cramp']",2007-04
MN,1,0.6670273432307643,"['Hyperesthesia', 'Neck Pain']",2007-04
MO,1,0.6685886530230319,"['Pain', 'Shoulder Pain', 'Abdominal Pain', 'Ecchymosis']",2007-04
MS,12,0.7861825317555561,"['Obesity', 'Halitosis']",2007-04
MT,4,0.5819864266980319,"['Chills', 'Sneezing', 'Ecchymosis', 'Pelvic Pain', 'Fever']",2007-04
NC,20,0.6941655950292273,"['Sweating Sickness', 'Intermittent Claudication', 'Ageusia']",2007-04
ND,3,0.6251249513505741,"['Obesity', 'Nausea']",2007-04
NE,1,0.8086272908353079,"['Lethargy', 'Metatarsalgia', 'Nocturia', 'Neck Pain']",2007-04
NH,15,0.7382023859726874,"['Feminization', 'Amnesia']",2007-04
NJ,19,0.7009674730772087,"['Mutism', 'Edema', 'Fatigue', 'Motion Sickness', 'Diplopia']",2007-04
NM,11,0.6839648308853877,"['Pelvic Pain', 'Hallucinations', 'Dysarthria', 'Encopresis']",2007-04
NV,10,0.7065322746006959,"['Ecchymosis', 'Hyperacusis', 'Ataxia', 'Photophobia', 'Oliguria']",2007-04
NY,1,0.6062009487544073,"['Hyperesthesia', 'Dysarthria', 'Hemianopsia', 'Pseudobulbar Palsy', 'Scotoma']",2007-04
OH,6,0.6260505667966666,"['Scotoma', 'Nausea', 'Edema', 'Speech Disorders']",2007-04
OK,18,0.6609983187068794,"['Dysuria', 'Catatonia', 'Illusions', 'Scotoma', 'Livedo Reticularis', 'Spasm', 'Purpura']",2007-04
OR,15,0.7314205799464716,"['Headache', 'Ataxia']",2007-04
PA,20,0.6659328721735925,"['Dysphonia', 'Dyspnea', 'Purpura Fulminans']",2007-04
RI,4,0.5973735464405527,"['Chills', 'Myoclonus', 'Hearing Loss', 'Hot Flashes', 'Anorexia']",2007-04
SC,5,0.7356344314786533,"['Mouth Breathing', 'Cachexia']",2007-04
SD,8,0.6132507560207417,"['Syncope', 'Cough', 'Amnesia']",2007-04
TN,10,0.6898806922867641,"['Acute Coronary Syndrome', 'Asthenia', 'Hypercapnia']",2007-04
TX,15,0.6081208067151457,"['Hallucinations', 'Facial Paralysis', 'Tinnitus', 'Psychomotor Agitation', 'Amblyopia', 'Muscle Weakness']",2007-04
UT,9,0.6599142420749184,"['Hyperacusis', 'Hypothermia', 'Hirsutism', 'Fatigue']",2007-04
VA,16,0.645747171833377,"['Paralysis', 'Stupor', 'Dizziness', 'Hot Flashes']",2007-04
VT,3,0.6476080061679496,"['Obesity', 'Hypothermia', 'Snoring']",2007-04
WA,20,0.6816895278533582,"['Eye Hemorrhage', 'Blindness', 'Anorexia']",2007-04
WI,10,0.6112634415937055,"['Neuralgia', 'Colic']",2007-04
WV,11,0.732114247530146,"['Deafness', 'Hirsutism', 'Snoring', 'Delirium', 'Diplopia']",2007-04
WY,4,0.7262018882801091,"['Sneezing', 'Flatulence']",2007-04
AK,3,0.5530964557324176,"['Paralysis', 'Coma', 'Amnesia', 'Cyanosis']",2007-05
AL,4,0.7644290021416961,"['Chest Pain', 'Morning Sickness']",2007-05
AR,1,0.7769411470618355,"['Snoring', 'Chorea', 'Ataxia', 'Photophobia', 'Polyuria', 'Cough', 'Cyanosis']",2007-05
AZ,9,0.6817772662476197,"['Myoclonus', 'Ataxia', 'Myotonia', 'Cyanosis']",2007-05
CA,11,0.6402962969847157,"['Orthostatic Intolerance', 'Hyperoxia', 'Angina Pectoris', 'Colic']",2007-05
CO,22,0.7798229499965307,"['Labor Pain', 'Pruritus']",2007-05
CT,13,0.6965087670372067,"['Pallor', 'Ataxia', 'Chorea']",2007-05
DC,5,0.8276083984473878,"['Trismus', 'Hemianopsia', 'Nausea']",2007-05
DE,12,0.7445101203553068,"['Low Back Pain', 'Weight Gain']",2007-05
FL,6,0.6752777446645021,"['Echolalia', 'Hyperphagia', 'Waterhouse-Friderichsen Syndrome', 'Aphonia', 'Sarcopenia', 'Tetany', 'Facial Pain', 'Cyanosis']",2007-05
GA,3,0.6401428305663944,"['Hyperacusis', 'Sciatica', 'Amblyopia', 'Cyanosis']",2007-05
HI,11,0.6795199350193214,"['Snoring', 'Paresthesia']",2007-05
IA,9,0.6016298822098496,"['Hiccup', 'Cachexia', 'Body Weight']",2007-05
ID,4,0.7157918112224188,"['Amnesia', 'Snoring', 'Torticollis', 'Amblyopia', 'Dysphonia', 'Polyuria', 'Hemoptysis']",2007-05
IL,7,0.6977716094302577,"['Low Back Pain', 'Miosis', 'Muscle Cramp', 'Hypoventilation']",2007-05
IN,5,0.7307395270585032,"['Tinnitus', 'Vomiting']",2007-05
KS,1,0.7123727376859534,"['Hyperventilation', 'Confusion', 'Paraplegia', 'Oliguria']",2007-05
KY,3,0.6445019700074383,"['Horner Syndrome', 'Emaciation', 'Trismus', 'Stupor', 'Gagging', 'Purpura']",2007-05
LA,14,0.6607376919046639,"['Orthostatic Intolerance', 'Flushing', 'Amnesia', 'Nocturia']",2007-05
MA,19,0.6985198287852848,"['Vertigo', 'Athetosis', 'Eye Pain']",2007-05
MD,5,0.682273238190196,"['Chorea', 'Bulimia', 'Purpura']",2007-05
ME,10,0.6536309506551121,"['Dyspnea', 'Tinea Pedis', 'Flatulence']",2007-05
MI,19,0.6819737551129995,"['Weight Loss', 'Pain', 'Cyanosis']",2007-05
MN,9,0.6947234131678915,"['Lethargy', 'Dysuria', 'Paraparesis', 'Abdominal Pain', 'Dysgeusia', 'Hemoglobinuria']",2007-05
MO,14,0.6342639188238038,"['Acute Coronary Syndrome', 'Anorexia', 'Anomia']",2007-05
MS,8,0.7334025606630875,"['Sciatica', 'Back Pain', 'Sarcopenia', 'Tetany', 'Hyperemesis Gravidarum']",2007-05
MT,4,0.6599762394658321,"['Tinnitus', 'Tics']",2007-05
NC,4,0.7765099907241988,"['Asthenia', 'Hemianopsia']",2007-05
ND,7,0.6669090023513151,"['Low Back Pain', 'Delirium', 'Confusion']",2007-05
NE,11,0.6900251777774176,"['Torticollis', 'Proteinuria']",2007-05
NH,3,0.6947406344113749,"['Sciatica', 'Myoclonus', 'Dysmenorrhea', 'Ataxia', 'Weight Gain', 'Hiccup', 'Pallor']",2007-05
NJ,19,0.5656645005600395,"['Dysmenorrhea', 'Tinea Pedis']",2007-05
NM,10,0.6654646425630787,"['Echolalia', 'Agnosia', 'Ecchymosis', 'Presbycusis', 'Proteinuria', 'Vomiting', 'Halitosis', 'Dysphonia', 'Oliguria']",2007-05
NV,13,0.6745069597871031,"['Fatigue', 'Dyspnea', 'Purpura']",2007-05
NY,15,0.6636509372553846,"['Amblyopia', 'Abdominal Pain', 'Aphonia', 'Hemoptysis']",2007-05
OH,7,0.7079119301667295,"['Deafness', 'Eructation', 'Confusion']",2007-05
OK,7,0.7073724620943698,"['Chills', 'Earache']",2007-05
OR,7,0.6559217845654348,"['Mouth Breathing', 'Persistent Vegetative State', 'Amaurosis Fugax', 'Miosis', 'Eye Pain', 'Ophthalmoplegia', 'Hemoptysis', 'Cyanosis']",2007-05
PA,7,0.6313266847181245,"['Motion Sickness', 'Coma', 'Morning Sickness']",2007-05
RI,7,0.7039018032476396,"['Confusion', 'Amnesia', 'Pallor', 'Cyanosis']",2007-05
SC,18,0.7904153956432564,"['Abdominal Pain', 'Cough']",2007-05
SD,8,0.6855931401925597,"['Obesity', 'Hypothermia', 'Pruritus']",2007-05
TN,13,0.6654741531694018,"['Labor Pain', 'Myotonia', 'Scotoma']",2007-05
TX,9,0.6336187741515459,"['Emaciation', 'Tics', 'Albuminuria', 'Gagging', 'Fetal Weight']",2007-05
UT,6,0.6543621498954223,"['Paraplegia', 'Jaundice', 'Aphasia', 'Stupor', 'Dizziness', 'Hemiplegia', 'Bulimia']",2007-05
VA,14,0.6654204620223659,"['Hot Flashes', 'Stupor', 'Dizziness']",2007-05
VT,1,0.7153388555328521,"['Weight Loss', 'Weight Gain']",2007-05
WA,5,0.6648984576156206,"['Hyperemesis Gravidarum', 'Flushing', 'Acute Coronary Syndrome', 'Scotoma', 'Pallor', 'Korsakoff Syndrome']",2007-05
WI,20,0.7125758389144919,"['Hyperacusis', 'Sleep Deprivation']",2007-05
WV,10,0.7134242403344399,"['Low Back Pain', 'Dysmenorrhea', 'Motion Sickness']",2007-05
WY,10,0.6231988126155638,"['Headache', 'Flushing', 'Dyslexia', 'Dystonia']",2007-05
AK,9,0.57859804920121,"['Paralysis', 'Coma', 'Amnesia', 'Cyanosis']",2007-06
AL,12,0.6674341873253912,"['Motion Sickness', 'Flatulence']",2007-06
AR,11,0.7398755017224865,"['Aphasia', 'Coma']",2007-06
AZ,21,0.6154037162874368,"['Myoclonus', 'Ataxia', 'Amaurosis Fugax', 'Myotonia', 'Cyanosis']",2007-06
CA,13,0.6970464732905075,"['Chills', 'Fetal Macrosomia', 'Memory Disorders']",2007-06
CO,9,0.6989214633734072,"['Dysarthria', 'Flank Pain', 'Fasciculation', 'Hyperemesis Gravidarum']",2007-06
CT,18,0.6734348565183584,"['Renal Colic', 'Hypercapnia', 'Obesity', 'Hypoventilation', 'Catatonia', 'Hiccup', 'Korsakoff Syndrome']",2007-06
DC,7,0.6890677658111289,"['Paralysis', 'Tinnitus', 'Purpura']",2007-06
DE,15,0.742451624245971,"['Prosopagnosia', 'Hallucinations', 'Dysuria', 'Sneezing', 'Ecchymosis']",2007-06
FL,13,0.6880012202760057,"['Echolalia', 'Hyperphagia', 'Waterhouse-Friderichsen Syndrome', 'Hoarseness', 'Aphonia', 'Tetany', 'Facial Pain', 'Agnosia', 'Cyanosis']",2007-06
GA,4,0.6893500951422943,"['Mouth Breathing', 'Encopresis', 'Athetosis', 'Vertigo', 'Feminization']",2007-06
HI,14,0.7073067505833629,"['Gagging', 'Blindness', 'Bulimia']",2007-06
IA,11,0.6551958601477523,"['Hyperesthesia', 'Dysarthria', 'Tetany', 'Nausea', 'Sweating Sickness', 'Dysphonia', 'Motion Sickness']",2007-06
ID,12,0.7089717818404613,"['Flushing', 'Neck Pain']",2007-06
IL,8,0.7273418708733882,"['Eye Pain', 'Hallucinations', 'Paraplegia']",2007-06
IN,7,0.7204969303199622,"['Toothache', 'Livedo Reticularis', 'Feminization']",2007-06
KS,6,0.719765446049801,"['Lethargy', 'Obesity', 'Mental Retardation', 'Fever']",2007-06
KY,15,0.6902599284465196,"['Constipation', 'Back Pain']",2007-06
LA,2,0.7538898282564744,"['Trismus', 'Chills']",2007-06
MA,10,0.6866678523007609,"['Weight Loss', 'Catatonia', 'Dystonia', 'Myotonia']",2007-06
MD,5,0.6508739645181335,"['Flatulence', 'Coprophagia', 'Stuttering', 'Proteinuria', 'Gagging', 'Agnosia']",2007-06
ME,8,0.631848847011779,"['Dyspnea', 'Tinea Pedis', 'Flatulence']",2007-06
MI,7,0.707013291516038,"['Tinnitus', 'Neuralgia', 'Ageusia']",2007-06
MN,6,0.7279071201669943,"['Lethargy', 'Dysuria', 'Paraparesis', 'Abdominal Pain', 'Dysgeusia', 'Hemoglobinuria']",2007-06
MO,14,0.8621700273809201,"['Dysphonia', 'Muscle Weakness']",2007-06
MS,3,0.7312327224668376,"['Sciatica', 'Back Pain', 'Sarcopenia', 'Tetany', 'Hyperemesis Gravidarum']",2007-06
MT,15,0.6824094343663946,"['Gagging', 'Neck Pain', 'Halitosis']",2007-06
NC,9,0.686644476793684,"['Asthenia', 'Dyspepsia', 'Hemianopsia']",2007-06
ND,14,0.6838877694899695,"['Hiccup', 'Chorea']",2007-06
NE,14,0.6586879713650048,"['Shoulder Pain', 'Emaciation', 'Hypoventilation', 'Blindness', 'Halitosis', 'Agnosia', 'Hemoptysis']",2007-06
NH,14,0.7235113276724889,"['Apnea', 'Hyperventilation', 'Arthralgia', 'Cyanosis']",2007-06
NJ,19,0.5808365009758925,"['Echolalia', 'Orthostatic Intolerance', 'Communication Disorders', 'Unconsciousness', 'Sarcopenia', 'Livedo Reticularis', 'Sleep Deprivation', 'Purpura']",2007-06
NM,16,0.7304587801860497,"['Pain', 'Nausea']",2007-06
NV,12,0.662771897341386,"['Renal Colic', 'Tics', 'Hyperphagia', 'Birth Weight', 'Pruritus', 'Flank Pain', 'Amblyopia', 'Seizures']",2007-06
NY,14,0.6841755771819512,"['Headache', 'Voice Disorders']",2007-06
OH,15,0.6772237908533568,"['Cachexia', 'Muscular Atrophy']",2007-06
OK,8,0.6913586578837149,"['Encopresis', 'Paresis', 'Catalepsy', 'Stuttering']",2007-06
OR,16,0.6557164303946451,"['Weight Gain', 'Vomiting', 'Halitosis', 'Ecchymosis']",2007-06
PA,21,0.801020928083798,"['Dysphonia', 'Dyspnea']",2007-06
RI,8,0.7979532992070296,"['Echolalia', 'Syncope', 'Miosis']",2007-06
SC,1,0.7211135579942867,"['Hypothermia', 'Heartburn', 'Confusion']",2007-06
SD,14,0.629607640069057,"['Jaundice', 'Snoring', 'Nausea']",2007-06
TN,6,0.6431328353421052,"['Low Back Pain', 'Communication Disorders', 'Hypoventilation', 'Stuttering']",2007-06
TX,18,0.6539094449551047,"['Hiccup', 'Vertigo']",2007-06
UT,3,0.6819832104968893,"['Dyslexia', 'Myoclonus']",2007-06
VA,11,0.6506600663011419,"['Trismus', 'Fatigue']",2007-06
VT,2,0.6531770938983797,"['Tremor', 'Blindness', 'Body Weight']",2007-06
WA,6,0.6421745999901052,"['Ataxia', 'Sneezing']",2007-06
WI,5,0.698153932665275,"['Angina Pectoris', 'Constipation']",2007-06
WV,4,0.6568904056383733,"['Paralysis', 'Asthenia', 'Vertigo', 'Photophobia', 'Hyperemesis Gravidarum', 'Neck Pain']",2007-06
WY,8,0.7056394043488043,"['Gastroparesis', 'Hallucinations', 'Abdominal Pain', 'Syncope', 'Spasm']",2007-06
AK,1,0.8528730003645439,"['Dizziness', 'Hearing Loss']",2007-07
AL,3,0.7245092127399084,"['Apnea', 'Earache']",2007-07
AR,13,0.7747105209007991,"['Sneezing', 'Edema']",2007-07
AZ,8,0.7692358819374767,"['Nocturia', 'Dysmenorrhea']",2007-07
CA,14,0.6819213581533266,"['Chills', 'Fetal Macrosomia', 'Memory Disorders']",2007-07
CO,9,0.6202469847383927,"['Amnesia', 'Chorea', 'Anorexia', 'Hearing Loss', 'Tinnitus']",2007-07
CT,4,0.7217142312957803,"['Intermittent Claudication', 'Coma', 'Arthralgia']",2007-07
DC,15,0.6454979662380584,"['Mutism', 'Paralysis', 'Earache']",2007-07
DE,1,0.6440531933849906,"['Hallucinations', 'Dysuria', 'Prosopagnosia', 'Sneezing', 'Ecchymosis', 'Nausea']",2007-07
FL,20,0.5705489558266273,"['Deafness', 'Hypercapnia', 'Anomia', 'Dyspnea', 'Hematemesis', 'Pallor']",2007-07
GA,23,0.6468865029918182,"['Scotoma', 'Facial Paralysis', 'Dystonia', 'Angina Pectoris']",2007-07
HI,6,0.6654626632616263,"['Deafness', 'Pelvic Pain', 'Arthralgia']",2007-07
IA,17,0.7123372130197584,"['Jaundice', 'Chest Pain', 'Confusion']",2007-07
ID,12,0.8273001200197508,"['Abdominal Pain', 'Spasm']",2007-07
IL,6,0.7195670346561135,"['Tinea Pedis', 'Spasm']",2007-07
IN,10,0.6833609446975691,"['Thinness', 'Hyperalgesia', 'Catalepsy', 'Sneezing', 'Hypothermia', 'Agraphia', 'Agnosia']",2007-07
KS,4,0.6977928188684208,"['Echolalia', 'Hydrops Fetalis', 'Paraplegia', 'Coprophagia', 'Ecchymosis', 'Pelvic Pain']",2007-07
KY,11,0.6683897625229139,"['Seizures', 'Sleep Deprivation', 'Birth Weight']",2007-07
LA,12,0.6234227237299275,"['Orthostatic Intolerance', 'Amnesia', 'Nocturia', 'Dyslexia', 'Stuttering', 'Facial Pain', 'Dysgeusia']",2007-07
MA,6,0.6629810337622118,"['Acute Coronary Syndrome', 'Encopresis', 'Labor Pain', 'Hypocapnia']",2007-07
MD,11,0.7210905906594913,"['Eructation', 'Emaciation', 'Sweating Sickness', 'Chorea']",2007-07
ME,12,0.6264630437306322,"['Torticollis', 'Tetany']",2007-07
MI,21,0.715836540432974,"['Weight Loss', 'Pain', 'Coma']",2007-07
MN,4,0.7476764180854216,"['Acute Coronary Syndrome', 'Paralysis', 'Pallor', 'Chorea']",2007-07
MO,9,0.5976748297711438,"['Vertigo', 'Syncope']",2007-07
MS,3,0.6768358891745411,"['Gastroparesis', 'Diplopia', 'Heartburn']",2007-07
MT,8,0.6264929225810467,"['Low Back Pain', 'Syncope', 'Birth Weight', 'Ecchymosis']",2007-07
NC,8,0.7156490664111524,"['Hypothermia', 'Chills', 'Oliguria', 'Ecchymosis']",2007-07
ND,11,0.7498627225423798,"['Weight Loss', 'Ataxia', 'Coma']",2007-07
NE,4,0.6736703320740297,"['Lethargy', 'Nocturia', 'Hyperventilation', 'Metatarsalgia', 'Dyspepsia']",2007-07
NH,4,0.6992319422625798,"['Hyperventilation', 'Arthralgia', 'Cyanosis', 'Apnea', 'Purpura']",2007-07
NJ,22,0.7833644316142238,"['Dyspepsia', 'Dysmenorrhea']",2007-07
NM,15,0.6687577104259803,"['Low Back Pain', 'Hirsutism', 'Chills', 'Blindness', 'Coprophagia', 'Angina Pectoris', 'Tetany', 'Amblyopia']",2007-07
NV,8,0.7474827947258569,"['Hypothermia', 'Stuttering']",2007-07
NY,12,0.628243476251124,"['Hyperphagia', 'Pseudobulbar Palsy', 'Anoxia', 'Fatigue', 'Hyperemesis Gravidarum']",2007-07
OH,5,0.6909929461879952,"['Eye Hemorrhage', 'Catatonia', 'Flank Pain']",2007-07
OK,17,0.6207408304688812,"['Hypothermia', 'Presbycusis', 'Aphasia']",2007-07
OR,2,0.7053466631527824,"['Paresthesia', 'Nausea']",2007-07
PA,13,0.6312372542064734,"['Vertigo', 'Motion Sickness', 'Coma']",2007-07
RI,5,0.6611667549617901,"['Deafness', 'Motion Sickness', 'Body Weight']",2007-07
SC,12,0.7225325990242215,"['Sweating Sickness', 'Feminization', 'Hyperemesis Gravidarum', 'Motion Sickness', 'Edema']",2007-07
SD,5,0.7890168448241996,"['Paralysis', 'Hearing Loss']",2007-07
TN,10,0.6612013834357053,"['Flank Pain', 'Fatigue', 'Aphonia', 'Purpura']",2007-07
TX,17,0.6232898784311092,"['Eructation', 'Anomia', 'Hyperphagia', 'Myokymia', 'Communication Disorders', 'Urinary Incontinence', 'Tetany', 'Muscle Spasticity', 'Purpura Fulminans', 'Livedo Reticularis', 'Hypokinesia', 'Persistent Vegetative State']",2007-07
UT,12,0.6581647227093631,"['Chest Pain', 'Scotoma', 'Labor Pain', 'Snoring']",2007-07
VA,24,0.6248652017560417,"['Hyperacusis', 'Hyperalgesia']",2007-07
VT,15,0.677993129171549,"['Sciatica', 'Vomiting']",2007-07
WA,13,0.5932105441930006,"['Dysuria', 'Coma', 'Paraparesis', 'Sciatica', 'Syncope', 'Muscle Weakness', 'Bulimia', 'Birth Weight', 'Quadriplegia', 'Stupor', 'Obesity', 'Neck Pain']",2007-07
WI,14,0.6372276691510002,"['Cachexia', 'Facial Pain', 'Sweating Sickness', 'Livedo Reticularis']",2007-07
WV,2,0.7104115642546639,"['Torticollis', 'Tetany', 'Miosis', 'Hemiplegia', 'Hemoptysis']",2007-07
WY,9,0.5928976230039625,"['Hot Flashes', 'Jaundice']",2007-07
AK,1,0.6968188070556052,"['Torticollis', 'Heartburn', 'Syncope', 'Delirium']",2007-08
AL,5,0.6440141063186829,"['Lethargy', 'Orthostatic Intolerance', 'Eructation', 'Tinea Pedis', 'Hot Flashes', 'Anisocoria']",2007-08
AR,14,0.7606575591299488,"['Sneezing', 'Edema']",2007-08
AZ,12,0.7616990359160776,"['Toothache', 'Motion Sickness']",2007-08
CA,19,0.6786310059407376,"['Vertigo', 'Hypercalciuria', 'Flank Pain']",2007-08
CO,4,0.7405761123428601,"['Metatarsalgia', 'Hydrops Fetalis', 'Orthostatic Intolerance']",2007-08
CT,18,0.7576609829347695,"['Renal Colic', 'Hypercapnia', 'Hypoventilation', 'Obesity', 'Korsakoff Syndrome']",2007-08
DC,19,0.688780991409676,"['Catatonia', 'Sarcopenia', 'Weight Gain', 'Sweating Sickness', 'Persistent Vegetative State', 'Eye Pain']",2007-08
DE,4,0.6699883086587616,"['Illusions', 'Hearing Loss', 'Earache']",2007-08
FL,22,0.623945512683524,"['Lethargy', 'Myokymia', 'Hypoventilation', 'Albuminuria', 'Necrolytic Migratory Erythema', 'Language Disorders', 'Hypercalciuria']",2007-08
GA,14,0.6933828639682093,"['Metatarsalgia', 'Neuralgia', 'Hearing Loss']",2007-08
HI,2,0.7449717223913807,"['Sleep Deprivation', 'Dyspnea']",2007-08
IA,15,0.6670027840999018,"['Mouth Breathing', 'Flatulence', 'Presbycusis', 'Anoxia', 'Susac Syndrome', 'Oliguria']",2007-08
ID,5,0.8634945173684513,"['Abdominal Pain', 'Spasm']",2007-08
IL,11,0.6503246278431432,"['Hearing Disorders', 'Chills', 'Chorea', 'Hypothermia', 'Delirium']",2007-08
IN,1,0.7135770963941825,"['Thinness', 'Hyperalgesia', 'Catalepsy', 'Sneezing', 'Agraphia', 'Agnosia']",2007-08
KS,10,0.6689016284305582,"['Paresthesia', 'Edema']",2007-08
KY,9,0.7325869691481949,"['Hemoptysis', 'Facial Pain']",2007-08
LA,10,0.6987205401992899,"['Scotoma', 'Paraparesis', 'Anoxia', 'Hemiplegia', 'Alien Hand Syndrome']",2007-08
MA,6,0.7152156030792425,"['Coma', 'Hemoptysis']",2007-08
MD,1,0.7316637427973051,"['Eructation', 'Hypercapnia', 'Emaciation', 'Chorea', 'Sweating Sickness']",2007-08
ME,1,0.5906486092655374,"['Low Back Pain', 'Dyslexia', 'Torticollis', 'Ataxia', 'Stupor', 'Seizures']",2007-08
MI,1,0.6421601000868363,"['Hallucinations', 'Dysuria', 'Hoarseness', 'Stupor', 'Dysgeusia', 'Polyuria']",2007-08
MN,17,0.5889989594917573,"['Hypoventilation', 'Trismus', 'Susac Syndrome', 'Myotonia', 'Colic']",2007-08
MO,6,0.6659872042108151,"['Paralysis', 'Pseudophakia']",2007-08
MS,6,0.7267048380317233,"['Gastroparesis', 'Heartburn', 'Delirium', 'Diplopia']",2007-08
MT,3,0.7036818022007711,"['Abdominal Pain', 'Torticollis', 'Blindness']",2007-08
NC,18,0.588306629480176,"['Chills', 'Ecchymosis', 'Illusions', 'Hypothermia', 'Acute Coronary Syndrome', 'Oliguria']",2007-08
ND,10,0.7160432127356852,"['Hiccup', 'Blindness']",2007-08
NE,15,0.6883639467885584,"['Encopresis', 'Cachexia', 'Weight Gain', 'Hearing Loss', 'Pallor', 'Dysphonia', 'Hemiplegia']",2007-08
NH,10,0.6690060286815049,"['Sneezing', 'Myoclonus', 'Dysmenorrhea', 'Ataxia', 'Confusion', 'Hiccup', 'Pallor']",2007-08
NJ,7,0.6448234346149903,"['Vertigo', 'Birth Weight', 'Vocal Cord Paralysis']",2007-08
NM,3,0.6521246108239712,"['Deafness', 'Heartburn', 'Constipation', 'Spasm', 'Eye Pain']",2007-08
NV,13,0.6733721556924382,"['Hypothermia', 'Stuttering']",2007-08
NY,1,0.7046813056974556,"['Sweating Sickness', 'Livedo Reticularis', 'Albuminuria', 'Necrolytic Migratory Erythema']",2007-08
OH,13,0.7402457181015114,"['Birth Weight', 'Hearing Loss']",2007-08
OK,7,0.6877773714151186,"['Headache', 'Echolalia', 'Tics', 'Nocturia']",2007-08
OR,13,0.7585558060283012,"['Hot Flashes', 'Sarcopenia', 'Body Weight']",2007-08
PA,21,0.67511045712845,"['Dysphonia', 'Dyspnea', 'Fetal Weight']",2007-08
RI,7,0.7533276243042853,"['Vomiting', 'Constipation']",2007-08
SC,18,0.6472371273095883,"['Heartburn', 'Sleep Disorders', 'Hemianopsia', 'Coprophagia', 'Stuttering', 'Earache', 'Ataxia', 'Seizures', 'Presbycusis']",2007-08
SD,12,0.7208802670300559,"['Illusions', 'Aphasia', 'Constipation']",2007-08
TN,9,0.649032581485653,"['Orthostatic Intolerance', 'Hemianopsia', 'Ecchymosis', 'Syncope', 'Arthralgia', 'Miosis']",2007-08
TX,7,0.649254493972654,"['Shoulder Pain', 'Edema', 'Agnosia', 'Dyspnea']",2007-08
UT,1,0.7037474609082536,"['Heartburn', 'Dystonia', 'Colic']",2007-08
VA,16,0.6570744839870267,"['Motion Sickness', 'Anisocoria', 'Hemoptysis']",2007-08
VT,10,0.8596065572966975,"['Low Back Pain', 'Dystonia']",2007-08
WA,2,0.7443138038364843,"['Mouth Breathing', 'Amblyopia']",2007-08
WI,14,0.6624090700728821,"['Eructation', 'Cough', 'Miosis', 'Muscle Weakness', 'Ophthalmoplegia']",2007-08
WV,13,0.6849140066645938,"['Pallor', 'Stupor']",2007-08
WY,7,0.7113684340903643,"['Lethargy', 'Shoulder Pain', 'Tics', 'Overweight']",2007-08
AK,9,0.6730391162842012,"['Shoulder Pain', 'Hyperventilation', 'Halitosis', 'Jaundice']",2007-09
AL,13,0.6869549949963304,"['Neck Pain', 'Ecchymosis']",2007-09
AR,8,0.7874184743352316,"['Sneezing', 'Edema']",2007-09
AZ,15,0.6855009212365681,"['Hydrops Fetalis', 'Photophobia', 'Miosis']",2007-09
CA,4,0.6531067455628629,"['Hyperesthesia', 'Mental Fatigue', 'Flank Pain', 'Hypercalciuria']",2007-09
